"ts_code";"bigdata_num";"data_warehouse";"cloud_computing";"information_assets";"digitization";"ann_date";"year"
"600588";"0";"0";"7";"0";"2";"2010";"2010"
"600779";"0";"0";"0";"0";"1";"2014";"2014"
"600588";"0";"0";"4";"0";"4";"2011";"2011"
"600588";"11";"0";"16";"0";"0";"2013";"2013"
"000498";"0";"0";"0";"0";"0";"2018";"2018"
"600588";"2";"0";"5";"0";"0";"2014";"2014"
"600588";"9";"0";"5";"0";"8";"2015";"2015"
"000501";"0";"0";"0";"0";"0";"2010";"2010"
"600779";"0";"0";"0";"0";"0";"2015";"2015"
"603309";"0";"0";"0";"0";"0";"2019";"2019"
"600779";"0";"0";"0";"0";"0";"2016";"2016"
"603311";"0";"0";"0";"0";"0";"2015";"2015"
"000501";"0";"0";"0";"0";"0";"2011";"2011"
"000501";"0";"0";"0";"0";"0";"2012";"2012"
"000501";"0";"0";"0";"0";"0";"2013";"2013"
"603311";"0";"0";"0";"0";"0";"2016";"2016"
"600779";"0";"0";"0";"0";"0";"2017";"2017"
"600779";"0";"0";"0";"0";"0";"2018";"2018"
"600588";"0";"0";"0";"0";"0";"2016";"2016"
"600588";"6";"0";"8";"0";"16";"2017";"2017"
"000501";"1";"0";"0";"0";"0";"2014";"2014"
"000501";"0";"0";"0";"0";"0";"2015";"2015"
"000501";"0";"0";"0";"0";"1";"2016";"2016"
"603311";"0";"0";"0";"0";"0";"2017";"2017"
"603311";"0";"0";"0";"0";"0";"2018";"2018"
"600779";"0";"0";"0";"0";"0";"2019";"2019"
"600780";"0";"0";"0";"0";"0";"2010";"2010"
"600780";"0";"0";"0";"0";"0";"2011";"2011"
"600588";"0";"0";"0";"0";"0";"2018";"2018"
"603311";"0";"0";"0";"0";"0";"2019";"2019"
"000501";"3";"0";"2";"0";"1";"2017";"2017"
"600780";"0";"0";"0";"0";"0";"2012";"2012"
"600780";"0";"0";"0";"0";"0";"2013";"2013"
"600780";"0";"0";"0";"0";"0";"2014";"2014"
"603313";"0";"0";"0";"0";"0";"2017";"2017"
"603313";"0";"0";"0";"0";"0";"2019";"2019"
"603313";"0";"0";"0";"0";"0";"2020";"2020"
"600780";"0";"0";"0";"0";"0";"2015";"2015"
"600780";"0";"0";"0";"0";"0";"2016";"2016"
"000501";"1";"0";"0";"0";"0";"2018";"2018"
"600780";"0";"0";"0";"0";"0";"2017";"2017"
"600780";"0";"0";"0";"0";"0";"2018";"2018"
"603315";"0";"0";"0";"0";"0";"2017";"2017"
"603315";"0";"0";"0";"0";"0";"2018";"2018"
"600780";"0";"0";"0";"0";"0";"2019";"2019"
"000501";"1";"0";"0";"0";"3";"2019";"2019"
"603315";"0";"0";"0";"0";"0";"2019";"2019"
"603316";"0";"0";"0";"0";"0";"2019";"2019"
"603316";"0";"0";"0";"0";"0";"2020";"2020"
"603317";"0";"0";"0";"0";"0";"2019";"2019"
"603318";"0";"0";"0";"0";"0";"2015";"2015"
"603318";"0";"0";"0";"0";"0";"2016";"2016"
"603318";"0";"0";"0";"0";"0";"2017";"2017"
"603318";"0";"0";"0";"0";"0";"2018";"2018"
"603319";"0";"0";"0";"0";"0";"2016";"2016"
"000503";"0";"0";"0";"0";"0";"2009";"2009"
"600782";"0";"0";"0";"0";"0";"2009";"2009"
"603319";"0";"0";"0";"0";"0";"2017";"2017"
"603319";"0";"0";"0";"0";"0";"2018";"2018"
"600782";"0";"0";"0";"0";"0";"2010";"2010"
"600782";"0";"0";"0";"0";"0";"2011";"2011"
"603319";"0";"0";"0";"0";"0";"2020";"2020"
"603320";"0";"0";"0";"0";"0";"2019";"2019"
"603321";"0";"0";"0";"0";"0";"2019";"2019"
"603321";"0";"0";"0";"0";"3";"2020";"2020"
"600590";"0";"0";"0";"0";"0";"2009";"2009"
"600590";"0";"0";"0";"0";"0";"2010";"2010"
"600590";"0";"0";"0";"0";"0";"2011";"2011"
"603323";"0";"0";"0";"0";"0";"2016";"2016"
"600590";"0";"0";"0";"0";"0";"2012";"2012"
"603323";"0";"0";"0";"0";"0";"2017";"2017"
"603323";"0";"0";"0";"0";"0";"2018";"2018"
"600590";"0";"0";"2";"0";"0";"2013";"2013"
"600590";"0";"0";"0";"0";"0";"2017";"2017"
"603323";"0";"0";"0";"0";"0";"2019";"2019"
"603323";"0";"0";"0";"0";"0";"2020";"2020"
"600590";"0";"0";"0";"0";"0";"2018";"2018"
"603326";"0";"0";"0";"0";"0";"2017";"2017"
"603326";"0";"0";"0";"0";"0";"2018";"2018"
"600590";"0";"0";"0";"0";"0";"2019";"2019"
"600782";"0";"0";"0";"0";"0";"2012";"2012"
"600782";"0";"0";"0";"0";"0";"2013";"2013"
"600592";"0";"0";"0";"0";"0";"2009";"2009"
"600592";"0";"0";"0";"0";"0";"2010";"2010"
"603326";"0";"0";"0";"0";"0";"2019";"2019"
"600592";"0";"0";"0";"0";"0";"2011";"2011"
"600592";"0";"0";"0";"0";"0";"2013";"2013"
"603327";"0";"0";"0";"0";"0";"2019";"2019"
"603328";"0";"0";"0";"0";"0";"2017";"2017"
"600782";"0";"0";"0";"0";"0";"2014";"2014"
"600592";"0";"0";"0";"0";"0";"2014";"2014"
"600782";"0";"0";"0";"0";"0";"2015";"2015"
"603328";"0";"0";"0";"0";"0";"2018";"2018"
"603328";"0";"0";"0";"0";"0";"2019";"2019"
"600592";"0";"0";"0";"0";"0";"2015";"2015"
"600592";"0";"0";"0";"0";"0";"2016";"2016"
"600782";"0";"0";"0";"0";"0";"2017";"2017"
"603329";"0";"0";"0";"0";"0";"2019";"2019"
"600592";"0";"0";"0";"0";"0";"2017";"2017"
"600782";"0";"0";"0";"0";"0";"2018";"2018"
"600782";"0";"0";"0";"0";"0";"2019";"2019"
"600783";"0";"0";"0";"0";"0";"2009";"2009"
"600783";"0";"0";"0";"0";"0";"2010";"2010"
"600783";"0";"0";"0";"0";"0";"2011";"2011"
"600592";"0";"0";"0";"0";"0";"2018";"2018"
"600592";"0";"0";"0";"0";"0";"2019";"2019"
"603329";"0";"0";"0";"0";"0";"2020";"2020"
"600783";"0";"0";"0";"0";"0";"2012";"2012"
"000503";"0";"0";"0";"0";"0";"2011";"2011"
"000503";"0";"0";"0";"0";"0";"2013";"2013"
"000503";"0";"0";"0";"0";"0";"2014";"2014"
"000503";"1";"0";"0";"0";"0";"2015";"2015"
"000503";"5";"0";"0";"0";"1";"2017";"2017"
"603330";"0";"0";"0";"0";"0";"2017";"2017"
"603330";"0";"0";"0";"0";"0";"2018";"2018"
"603330";"0";"0";"0";"0";"0";"2019";"2019"
"603330";"0";"0";"0";"0";"0";"2020";"2020"
"603331";"0";"0";"0";"0";"0";"2019";"2019"
"000503";"18";"0";"0";"0";"0";"2018";"2018"
"000503";"13";"0";"0";"0";"1";"2019";"2019"
"000504";"0";"0";"0";"0";"0";"2009";"2009"
"600783";"0";"0";"0";"0";"0";"2014";"2014"
"603332";"0";"0";"0";"0";"0";"2019";"2019"
"000504";"0";"0";"0";"0";"0";"2011";"2011"
"600594";"0";"0";"0";"0";"0";"2009";"2009"
"600594";"0";"0";"0";"0";"0";"2010";"2010"
"603333";"0";"0";"0";"0";"0";"2014";"2014"
"603333";"0";"0";"0";"0";"0";"2015";"2015"
"000504";"0";"0";"0";"0";"0";"2014";"2014"
"600594";"0";"0";"0";"0";"0";"2011";"2011"
"600783";"0";"0";"0";"0";"0";"2015";"2015"
"600783";"0";"0";"0";"0";"0";"2016";"2016"
"000504";"0";"0";"0";"0";"0";"2015";"2015"
"600594";"0";"0";"2";"0";"0";"2012";"2012"
"600594";"0";"0";"0";"0";"0";"2013";"2013"
"600594";"0";"0";"0";"0";"0";"2014";"2014"
"600594";"0";"0";"0";"0";"0";"2015";"2015"
"603333";"0";"0";"0";"0";"0";"2016";"2016"
"603333";"0";"0";"0";"0";"0";"2017";"2017"
"603333";"0";"0";"0";"0";"0";"2018";"2018"
"603333";"0";"0";"0";"0";"0";"2019";"2019"
"603333";"0";"0";"0";"0";"0";"2020";"2020"
"600783";"0";"0";"0";"0";"0";"2017";"2017"
"000504";"0";"0";"0";"0";"0";"2017";"2017"
"000504";"0";"0";"0";"0";"0";"2018";"2018"
"000504";"0";"0";"0";"0";"0";"2019";"2019"
"600594";"0";"0";"0";"0";"0";"2016";"2016"
"600594";"0";"0";"0";"0";"0";"2017";"2017"
"600594";"0";"0";"0";"0";"0";"2018";"2018"
"000505";"0";"0";"0";"0";"0";"2009";"2009"
"600594";"0";"0";"0";"0";"0";"2019";"2019"
"000505";"0";"0";"0";"0";"0";"2011";"2011"
"000505";"0";"0";"0";"0";"0";"2012";"2012"
"603335";"0";"0";"0";"0";"0";"2017";"2017"
"000505";"0";"0";"0";"0";"0";"2014";"2014"
"600783";"0";"0";"0";"0";"0";"2018";"2018"
"600784";"0";"0";"0";"0";"0";"2009";"2009"
"600784";"0";"0";"0";"0";"0";"2010";"2010"
"600784";"0";"0";"0";"0";"0";"2011";"2011"
"600784";"0";"0";"0";"0";"0";"2012";"2012"
"600784";"0";"0";"0";"0";"0";"2013";"2013"
"000505";"0";"0";"0";"0";"0";"2016";"2016"
"000505";"0";"0";"0";"0";"0";"2017";"2017"
"603335";"0";"0";"0";"0";"0";"2018";"2018"
"000505";"0";"0";"0";"0";"0";"2018";"2018"
"603335";"0";"0";"0";"0";"0";"2019";"2019"
"000505";"0";"0";"0";"0";"0";"2019";"2019"
"000506";"0";"0";"0";"0";"0";"2009";"2009"
"000506";"0";"0";"0";"0";"0";"2010";"2010"
"000506";"0";"0";"0";"0";"0";"2011";"2011"
"000506";"0";"0";"0";"0";"0";"2012";"2012"
"000506";"0";"0";"0";"0";"0";"2013";"2013"
"000506";"0";"0";"0";"0";"0";"2014";"2014"
"600784";"0";"0";"0";"0";"0";"2014";"2014"
"600596";"0";"0";"0";"0";"0";"2009";"2009"
"600596";"0";"0";"0";"0";"0";"2011";"2011"
"603336";"0";"0";"0";"0";"0";"2017";"2017"
"600784";"0";"0";"0";"0";"0";"2015";"2015"
"600596";"0";"0";"0";"0";"0";"2012";"2012"
"603336";"0";"0";"0";"0";"0";"2018";"2018"
"600596";"0";"0";"0";"0";"0";"2013";"2013"
"600784";"0";"0";"0";"0";"0";"2016";"2016"
"000506";"0";"0";"0";"0";"0";"2017";"2017"
"600784";"0";"0";"0";"0";"0";"2018";"2018"
"603337";"0";"0";"0";"0";"0";"2017";"2017"
"603337";"0";"0";"0";"0";"0";"2018";"2018"
"600596";"0";"0";"0";"0";"0";"2014";"2014"
"600596";"0";"0";"0";"0";"0";"2015";"2015"
"600784";"0";"0";"0";"0";"0";"2019";"2019"
"600596";"0";"0";"0";"0";"0";"2016";"2016"
"600785";"0";"0";"0";"0";"0";"2009";"2009"
"600785";"0";"0";"0";"0";"0";"2010";"2010"
"600785";"0";"0";"0";"0";"0";"2011";"2011"
"600785";"0";"0";"0";"0";"0";"2012";"2012"
"600785";"0";"0";"0";"0";"0";"2013";"2013"
"600785";"0";"0";"0";"0";"0";"2014";"2014"
"600785";"0";"0";"0";"0";"0";"2016";"2016"
"600785";"1";"0";"1";"0";"0";"2017";"2017"
"603337";"0";"0";"0";"0";"0";"2019";"2019"
"603337";"0";"0";"0";"0";"0";"2020";"2020"
"603338";"0";"0";"0";"0";"0";"2015";"2015"
"603338";"0";"0";"0";"0";"0";"2016";"2016"
"600596";"0";"0";"0";"0";"0";"2018";"2018"
"600785";"0";"0";"0";"0";"0";"2018";"2018"
"600785";"0";"0";"0";"0";"0";"2019";"2019"
"603338";"0";"0";"0";"0";"0";"2017";"2017"
"600787";"0";"0";"0";"0";"0";"2009";"2009"
