"ts_code";"ann_date";"ann_type";"title";"pub_time";"src_url"
"603366";"2020";"年度报告";"日出东方控股股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879917&announceTime=2021-04-30"
"603157";"2020";"年度报告";"新疆拉夏贝尔服饰股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879886&announceTime=2021-04-30"
"603101";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879841&announceTime=2021-04-30"
"603007";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879749&announceTime=2021-04-30"
"601989";"2020";"年度报告";"中国重工2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879725&announceTime=2021-04-30"
"601968";"2020";"年度报告";"2020年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879703&announceTime=2021-04-30"
"601901";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879701&announceTime=2021-04-30"
"601258";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879651&announceTime=2021-04-30"
"601169";"2020";"年度报告";"北京银行股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879638&announceTime=2021-04-30"
"601127";"2020";"年度报告";"2020年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879597&announceTime=2021-04-30"
"601007";"2020";"年度报告";"金陵饭店股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879578&announceTime=2021-04-30"
"600928";"2020";"年度报告";"西安银行股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879551&announceTime=2021-04-30"
"600917";"2020";"年度报告";"重庆燃气2020年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879529&announceTime=2021-04-30"
"600870";"2020";"年度报告";"厦门华侨电子股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879498&announceTime=2021-04-30"
"600846";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879455&announceTime=2021-04-30"
"600843";"2020";"年度报告";"上工申贝2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879427&announceTime=2021-04-30"
"600827";"2020";"年度报告";"百联股份2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879421&announceTime=2021-04-30"
"600816";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879397&announceTime=2021-04-30"
"600811";"2020";"年度报告";"东方集团2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879348&announceTime=2021-04-30"
"600759";"2020";"年度报告";"洲际油气股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879301&announceTime=2021-04-30"
"600736";"2020";"年度报告";"苏州高新2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879247&announceTime=2021-04-30"
"600734";"2020";"年度报告";"福建实达集团股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879246&announceTime=2021-04-30"
"600733";"2020";"年度报告";"北汽蓝谷新能源科技股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879204&announceTime=2021-04-30"
"600730";"2020";"年度报告";"中国高科2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879170&announceTime=2021-04-30"
"600728";"2020";"年度报告";"佳都科技2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879162&announceTime=2021-04-30"
"600686";"2020";"年度报告";"金龙汽车2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879116&announceTime=2021-04-30"
"600682";"2020";"年度报告";"南京新百2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209879083&announceTime=2021-04-30"
"600634";"2020";"年度报告";"上海富控互动娱乐股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878989&announceTime=2021-04-30"
"600614";"2020";"年度报告";"鹏起科技发展股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878933&announceTime=2021-04-30"
"600610";"2020";"年度报告";"ST毅达：2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878906&announceTime=2021-04-30"
"600599";"2020";"年度报告";"*ST熊猫2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878895&announceTime=2021-04-30"
"600589";"2020";"年度报告";"广东榕泰：2020年年度报告全文_摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878844&announceTime=2021-04-30"
"600567";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878786&announceTime=2021-04-30"
"600555";"2020";"年度报告";"海航创新股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878774&announceTime=2021-04-30"
"600545";"2020";"年度报告";"卓郎智能2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878730&announceTime=2021-04-30"
"600533";"2020";"年度报告";"栖霞建设2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878728&announceTime=2021-04-30"
"600515";"2020";"年度报告";"海航基础设施投资集团股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878702&announceTime=2021-04-30"
"600489";"2020";"年度报告";"中金黄金股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878615&announceTime=2021-04-30"
"600485";"2020";"年度报告";"北京信威科技集团股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878600&announceTime=2021-04-30"
"600482";"2020";"年度报告";"中国船舶重工集团动力股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878541&announceTime=2021-04-30"
"600387";"2020";"年度报告";"海越能源2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878425&announceTime=2021-04-30"
"600382";"2020";"年度报告";"广东明珠集团股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878424&announceTime=2021-04-30"
"600369";"2020";"年度报告";"西南证券股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878370&announceTime=2021-04-30"
"600365";"2020";"年度报告";"ST通葡2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878341&announceTime=2021-04-30"
"600340";"2020";"年度报告";"华夏幸福2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878304&announceTime=2021-04-30"
"600291";"2020";"年度报告";"西水股份2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878262&announceTime=2021-04-30"
"600289";"2020";"年度报告";"亿阳信通股份有限公司2020年年度报告_摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878203&announceTime=2021-04-30"
"600275";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878176&announceTime=2021-04-30"
"600250";"2020";"年度报告";"南纺股份2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878129&announceTime=2021-04-30"
"600226";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878101&announceTime=2021-04-30"
"600221";"2020";"年度报告";"*ST海航：2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878053&announceTime=2021-04-30"
"600208";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209878042&announceTime=2021-04-30"
"600185";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877990&announceTime=2021-04-30"
"600167";"2020";"年度报告";"联美量子股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877960&announceTime=2021-04-30"
"600166";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877955&announceTime=2021-04-30"
"600139";"2020";"年度报告";"西部资源2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877857&announceTime=2021-04-30"
"600128";"2020";"年度报告";"600128_2020年_年度报告_摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877833&announceTime=2021-04-30"
"600112";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877823&announceTime=2021-04-30"
"600078";"2020";"年度报告";"江苏澄星磷化工股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877764&announceTime=2021-04-30"
"600077";"2020";"年度报告";"宋都基业投资股份有限公司（600077）2020年年度报告_摘要.doc";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877734&announceTime=2021-04-30"
"600064";"2020";"年度报告";"南京高科2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877690&announceTime=2021-04-30"
"600052";"2020";"年度报告";"浙江广厦股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877659&announceTime=2021-04-30"
"688333";"2020";"年度报告";"西安铂力特增材技术股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877578&announceTime=2021-04-30"
"688311";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877546&announceTime=2021-04-30"
"688169";"2020";"年度报告";"北京石头世纪科技股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877493&announceTime=2021-04-30"
"688026";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877413&announceTime=2021-04-30"
"688008";"2020";"年度报告";"澜起科技2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877402&announceTime=2021-04-30"
"605177";"2020";"年度报告";"东亚药业2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877331&announceTime=2021-04-30"
"605155";"2020";"年度报告";"西大门2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877305&announceTime=2021-04-30"
"603922";"2020";"年度报告";"金鸿顺2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877191&announceTime=2021-04-30"
"603822";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877056&announceTime=2021-04-30"
"603816";"2020";"年度报告";"顾家家居2020年度报告_摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209877029&announceTime=2021-04-30"
"603800";"2020";"年度报告";"603800：道森股份2020年年度报告_摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209876998&announceTime=2021-04-30"
"603690";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209876858&announceTime=2021-04-30"
"603668";"2020";"年度报告";"天马科技2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209876786&announceTime=2021-04-30"
"603633";"2020";"年度报告";"上海徕木电子股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209876727&announceTime=2021-04-30"
"603600";"2020";"年度报告";"永艺家具股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209876700&announceTime=2021-04-30"
"603567";"2020";"年度报告";"黑龙江珍宝岛药业股份有限公司2020年年度报告_摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209876623&announceTime=2021-04-30"
"603399";"2020";"年度报告";" 吉翔股份2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209876567&announceTime=2021-04-30"
"603313";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209876421&announceTime=2021-04-30"
"603308";"2020";"年度报告";"应流股份2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209876411&announceTime=2021-04-30"
"603289";"2020";"年度报告";"2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209876350&announceTime=2021-04-30"
"603203";"2020";"年度报告";"快克股份2020年年度报告_摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209876297&announceTime=2021-04-30"
"603123";"2020";"年度报告";"翠微股份2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209876238&announceTime=2021-04-30"
"603098";"2020";"年度报告";"森特股份2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209876185&announceTime=2021-04-30"
"601997";"2020";"年度报告";"贵阳银行股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209876043&announceTime=2021-04-30"
"601933";"2020";"年度报告";"永辉超市股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209876012&announceTime=2021-04-30"
"601929";"2020";"年度报告";"吉视传媒股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209875965&announceTime=2021-04-30"
"601636";"2020";"年度报告";"旗滨集团601636_2020年_年度报告_摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209875753&announceTime=2021-04-30"
"601555";"2020";"年度报告";"东吴证券2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209875688&announceTime=2021-04-30"
"601208";"2020";"年度报告";"四川东材科技集团股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209875525&announceTime=2021-04-30"
"601179";"2020";"年度报告";"中国西电2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209875474&announceTime=2021-04-30"
"601099";"2020";"年度报告";"太平洋证券股份有限公司2020年年度报告摘要";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209875411&announceTime=2021-04-30"
"601021";"2020";"年度报告";"春秋航空2020年年度报告（摘要）";"2020";"http://www.cninfo.com.cn/new/announcement/download?bulletinId=1209875374&announceTime=2021-04-30"
